constraint
"(286, None, 6270, None)"
"(286, None, 840, None)"
"(286, None, 2499, None)"
"(287, None, 6270, None)"
"(287, None, 840, None)"
"(287, None, 2499, None)"
"(288, None, 5010, None)"
"(288, None, 4717, None)"
"(288, None, 2683, None)"
"(289, None, 6270, None)"
"(289, None, 840, None)"
"(289, None, 2499, None)"
"(290, None, 5010, None)"
"(290, None, 5006, None)"
"(290, None, 3203, None)"
"(291, None, 4717, None)"
"(291, None, 5319, None)"
"(291, None, 6276, None)"
"(292, None, 6270, None)"
"(292, None, 840, None)"
"(292, None, 2499, None)"
"(293, None, 5010, None)"
"(293, None, 800, None)"
"(293, None, 63, None)"
"(294, None, 6270, None)"
"(294, None, 840, None)"
"(294, None, 2499, None)"
"(295, None, 6276, None)"
"(295, None, 6654, None)"
"(295, None, 590, None)"
"(296, None, 3184, None)"
"(296, None, 6276, None)"
"(296, None, 1168, None)"
"(297, None, 5010, None)"
"(297, None, 5006, None)"
"(297, None, 3203, None)"
"(298, None, 6270, None)"
"(298, None, 840, None)"
"(298, None, 5010, None)"
"(299, None, 6270, None)"
"(299, None, 5006, None)"
"(299, None, 7655, None)"
"(300, None, 6270, None)"
"(300, None, 840, None)"
"(300, None, 5010, None)"
"(301, None, 5006, None)"
"(301, None, 3203, None)"
"(301, None, 7655, None)"
"(302, None, 6270, None)"
"(302, None, 840, None)"
"(302, None, 2499, None)"
"(303, None, 5010, None)"
"(303, None, 5006, None)"
"(303, None, 3203, None)"
"(304, None, 840, None)"
"(304, None, 2499, None)"
"(304, None, 5010, None)"
"(305, None, 5319, None)"
"(305, None, 3184, None)"
"(305, None, 6335, None)"
"(306, None, 2499, None)"
"(306, None, 5010, None)"
"(306, None, 5006, None)"
"(307, None, 2499, None)"
"(307, None, 6906, None)"
"(307, None, 5006, None)"
"(308, None, 840, None)"
"(308, None, 2499, None)"
"(308, None, 5010, None)"
"(309, None, 6270, None)"
"(309, None, 840, None)"
"(309, None, 2499, None)"
"(310, None, 5006, None)"
"(310, None, 3184, None)"
"(310, None, 63, None)"
"(311, None, 6270, None)"
"(311, None, 840, None)"
"(311, None, 5010, None)"
"(312, None, 840, None)"
"(312, None, 5010, None)"
"(312, None, 5006, None)"
"(313, None, 840, None)"
"(313, None, 5010, None)"
"(313, None, 5006, None)"
"(314, None, 6270, None)"
"(314, None, 840, None)"
"(314, None, 2499, None)"
"(315, None, 5010, None)"
"(315, None, 5006, None)"
"(315, None, 4717, None)"
"(316, None, 6270, None)"
"(316, None, 840, None)"
"(316, None, 2499, None)"
"(317, None, 5010, None)"
"(317, None, 6906, None)"
"(317, None, 3203, None)"
"(318, None, 6270, None)"
"(318, None, 6906, None)"
"(318, None, 5006, None)"
"(319, None, 63, None)"
"(319, None, 1168, None)"
"(319, None, 6654, None)"
"(320, None, 3203, None)"
"(320, None, 2683, None)"
"(320, None, 800, None)"
"(321, None, 3184, None)"
"(321, None, 6335, None)"
"(321, None, 6276, None)"
"(322, None, 2499, None)"
"(322, None, 5006, None)"
"(322, None, 3203, None)"
"(323, None, 5010, None)"
"(323, None, 5006, None)"
"(323, None, 3203, None)"
"(324, None, 2499, None)"
"(324, None, 7655, None)"
"(324, None, 4717, None)"
"(325, None, 4717, None)"
"(325, None, 5319, None)"
"(325, None, 800, None)"
"(326, None, 6906, None)"
"(326, None, 800, None)"
"(326, None, 3184, None)"
"(327, None, 5010, None)"
